clinic_id,name,town,operator,landkreis,regierungsbezirk,status,versorgungsstufe,traegerart,beds,day_places,fachrichtungen,parse_quality,source,website,careers_url,ats_type
77602,Asklepios Klinik Lindau,Lindau,Asklepios Klinik Lindau GmbH,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Grundversorgung (I),privat,125,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.asklepios.com,https://www.asklepios.com/karriere/jobs,
77605,Tagesklinik im Elisabethenhaus Lindau,Lindau,Bezirkskliniken Schwaben KU,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,https://jobs.bezirkskliniken-schwaben.de/Jobs,
77606,Panorama Fachklinik für Psychosomatik,Scheidegg im Allgäu,Panorama Fachklinik GmbH,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,privat,25,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77607,Hochgrat-Klinik Wolfsried,Stiefenhofen,Hochgrat-Klinik Wolfsried - Dr. Reisach GmbH & Co. KG,Landkreis Lindau (Bodensee),Schwaben,Plan-KH,Fachkrankenhaus,privat,27,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77701,Klinik Füssen,Füssen,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren",Landkreis Ostallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,120,0,AUG|CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-oal-kf.de,https://www.kliniken-oal-kf.de/jobs,
77703,Klinik St. Josef Buchloe,Buchloe,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren",Landkreis Ostallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,100,0,CHI|GYN|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-oal-kf.de,https://www.kliniken-oal-kf.de/jobs,
77705,St. Vinzenz Klinik,Pfronten,St. Vinzenz Klinik Pfronten im Allgäu GmbH,Landkreis Ostallgäu,Schwaben,Plan-KH,Grundversorgung (I),privat,115,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.vinzenz-klinik.de,https://karriere-vinzenz-klinik.de/stellenportal/,umantis
77706,m&i-Fachklinik Enzensberg Hopfen am,See/Füssen,m&i Klinikbetriebsgesellschaft GmbH,Landkreis Ostallgäu,Schwaben,Plan-KH,Fachkrankenhaus,privat,197,0,CHI|INN|NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77707,"Günztalklinik Allgäu, Klinik für Psychosomatik und Psychotherapie",Obergünzburg,Bezirkskliniken Schwaben KU,Landkreis Ostallgäu,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,60,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.guenztalklinik-allgaeu.de,https://jobs.bezirkskliniken-schwaben.de/Jobs,
77708,Alpcura Fachklinik Allgäu,Pfronten,Alpcura Fachklinik Allgäu Betriebsgesellschaft mbH,Landkreis Ostallgäu,Schwaben,Plan-KH,Fachkrankenhaus,privat,32,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.fachklinik-allgaeu.de,https://www.fachklinik-allgaeu.de/karriere,bite
77801,Klinik Mindelheim,Mindelheim,Klinikverbund Allgäu gGmbH,Landkreis Unterallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,135,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,https://karriere.klinikverbund-allgaeu.de/,
77802,Klinik Ottobeuren,Ottobeuren,Klinikverbund Allgäu gGmbH,Landkreis Unterallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,118,12,AUG|CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,https://karriere.klinikverbund-allgaeu.de/,
77805,Heiligenfeld Klinik Bad Wörishofen,Bad Wörishofen,Heiligenfeld Kliniken GmbH,Landkreis Unterallgäu,Schwaben,Plan-KH,Fachkrankenhaus,privat,65,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77901,Donau-Ries Klinik Donauwörth,Donauwörth,Donau-Ries Kliniken und Seniorenheime gKU,Landkreis Donau-Ries,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,255,0,AUG|CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.donkliniken.de,https://dongku.de/stellenangebote/,
77902,Stiftungskrankenhaus Nördlingen,Nördlingen,Donau-Ries Kliniken und Seniorenheime gKU,Landkreis Donau-Ries,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,172,13,AUG|CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77903,Donau-Ries Klinik Oettingen,Oettingen i. Bay.,Donau-Ries Kliniken und Seniorenheime gKU,Landkreis Donau-Ries,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,62,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
77907,Bezirkskrankenhaus Donauwörth,Donauwörth,Bezirkskliniken Schwaben KU,Landkreis Donau-Ries,Schwaben,Plan-KH,Fachkrankenhaus,oeffentlich,40,16,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bkh-donauwoerth.de,https://jobs.bezirkskliniken-schwaben.de/Jobs,
77908,"Tagesklinik für KJP des Josefinums Augsburg, Nördlingen",Nördlingen,KJF Klinik Josefinum gGmbH,Landkreis Donau-Ries,Schwaben,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,0,15,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.josefinum.de,https://www.josefinum.de/ueber-uns/karriere/offene-stellen/,softgarden
78001,Klinik Immenstadt,Immenstadt,Klinikverbund Allgäu gGmbH,Landkreis Oberallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,190,0,AUG|CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikverbund-allgaeu.de,https://karriere.klinikverbund-allgaeu.de/,
78002,Klinik Oberstdorf,Oberstdorf,Klinikverbund Allgäu gGmbH,Landkreis Oberallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,70,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikverbund-allgaeu.de,https://karriere.klinikverbund-allgaeu.de/,
78003,Klinik Sonthofen,Sonthofen,Klinikverbund Allgäu gGmbH,Landkreis Oberallgäu,Schwaben,Plan-KH,Grundversorgung (I),oeffentlich,25,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikverbund-allgaeu.de,https://karriere.klinikverbund-allgaeu.de/,
78008,Adula-Klinik Oberstdorf,Oberstdorf,Adula-Klinik Oberstdorf - Dr. Reisach GmbH & Co. KG,Landkreis Oberallgäu,Schwaben,Plan-KH,Fachkrankenhaus,privat,39,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
16290,Klinikum der Ludwig-Maximilians-Universität München,München,Freistaat Bayern,Landeshauptstadt München,Oberfranken,HS-Klinik,-,oeffentlich,,235,AUG|CHI|GUG|HCH|HNO|INN|KCH|KIN|KJP|MKG|NCH|NEU|NUK|PSY|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.lmu-klinikum.de,https://www.lmu-klinikum.de/jobs,wp_jobs
16291,Klinikum der Technischen Universität München (TUM) - Klinikum Rechts der Isar (MRI),München,Freistaat Bayern,,Oberbayern,HS-Klinik,-,oeffentlich,,120,AUG|CHI|GUG|HCH|HNO|HUG|INN|KIN|MKG|NCH|NEU|NUK|PSO|PSY|SON|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.tumklinikum.de,,
16292,Klinikum der Technischen Universität München (TUM) - Deutsches Herzzentrum München (DHM),München,Freistaat Bayern,,Oberbayern,HS-Klinik,-,oeffentlich,197,0,HCH|INN|KIN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.deutsches-herzzentrum-muenchen.de,https://www.deutsches-herzzentrum-muenchen.de/stellenangebot/anlagenmechaniker-m-w-d-sanitaer-heizungs-und-klimatechnik--job-muenchen-107406.html?tc=2-0&custom_header=1&frame=dhm,
36290,Klinikum der Universität Regensburg,Regensburg,Freistaat Bayern,Kreisfreie Stadt Regensburg,Oberpfalz,HS-Klinik,-,oeffentlich,839,52,AUG|CHI|HCH|HNO|HUG|INN|KIN|MKG|NCH|NEU|NUK|STR|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.ukr.de,https://www.ukr.de/ausbildung-karriere/stellenangebote,bite
56290,Klinikum der Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Freistaat Bayern,Kreisfreie Stadt Erlangen,Mittelfranken,HS-Klinik,-,oeffentlich,,157,AUG|CHI|GUG|HCH|HNO|HUG|INN|KCH|KIN|KJP|MKG|NCH|NEU|NUK|PSO|PSY|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.uk-erlangen.de,https://www.karriere.uk-erlangen.de/,
66390,Klinikum der Julius-Maximilians-Universität Würzburg,Würzburg,Freistaat Bayern,Kreisfreie Stadt Würzburg,Unterfranken,HS-Klinik,-,oeffentlich,,129,AUG|CHI|GUG|HCH|HNO|HUG|INN|KIN|KJP|MKG|NCH|NEU|NUK|PSO|PSY|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.ukw.de,https://www.ukw.de/jobs,dvinci
76190,Universitätsklinikum Augsburg,Augsburg,Freistaat Bayern,Kreisfreie Stadt Augsburg,Schwaben,HS-Klinik,-,oeffentlich,,48,AUG|CHI|GUG|HCH|HNO|HUG|INN|KCH|KIN|MKG|NCH|NEU|NUK|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.uk-augsburg.de,https://karriere.uk-augsburg.de/alle-stellenangebote/ueberblick,softgarden
16370,Schön Klinik Roseneck - Haus Rosenheim,Rosenheim,Schön Klinik Roseneck SE & Co. KG,Kreisfreie Stadt Rosenheim,Schwaben,Vertrags-KH,-,privat,24,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 16306",,,
17274,Klinik für Schlafstörungen,Bad Reichenhall,Klinik für Schlafstörungen GmbH,Landkreis Berchtesgadener Land,Oberbayern,Vertrags-KH,-,privat,4,2,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
17276,Schön Klinik Berchtesgadener Land,Schönau am Königssee,Schön Klinik Berchtesgadener Land SE & Co. KG,,Oberbayern,Vertrags-KH,-,privat,80,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 17206",,,
17772,"Airport Clinic München, Terminal 1",München-Flughafen,MediCare Flughafen München Medizinisches Zentrum GmbH,Landkreis Erding,Oberbayern,Vertrags-KH,-,privat,8,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
18475,Urologische Klinik Planegg,Planegg,Medical Team Clinic GmbH,Landkreis München,Oberbayern,Vertrags-KH,-,privat,0,3,URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
18775,Veramed-Klinik am Wendelstein,Brannenburg,Veramed-Klinik am Wendelstein KG,Landkreis Rosenheim,Oberbayern,Vertrags-KH,-,privat,86,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
18776,Schön Klinik Roseneck,Prien am Chiemsee,Schön Klinik Roseneck SE & Co. KG,,Oberbayern,Vertrags-KH,-,privat,179,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 18716",,,
18781,Medical Park Chiemseeblick,Bernau am Chiemsee,Medical Park Chiemseeblick GmbH & Co. KG,,Oberbayern,Vertrags-KH,-,privat,40,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 18720",,,
18783,Klinik Bad Trissl,Oberaudorf,Klinik Bad Trissl GmbH,,Oberbayern,Vertrags-KH,-,privat,20,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 18711",,,
18872,Benedictus Krankenhaus,Feldafing,Benedictus Krankenhaus Feldafing GmbH & Co. KG,Landkreis Starnberg,Oberbayern,Vertrags-KH,-,privat,45,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 18813",,,
37273,Spezialkliniken Neukirchen und Rötz,Neukirchen b Hl. Blut,Spezialklinik Neukirchen/Rötz GmbH & Co.KG,Landkreis Cham,Oberpfalz,Vertrags-KH,-,privat,140,0,HUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
37275,TCM Klinik Bad Kötzting,Bad Kötzting,TCM Klinik Bad Kötzting GmbH,,Oberpfalz,Vertrags-KH,-,privat,75,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46170,Klinikum Bamberg - Betriebsstätte am Bruderwald,Bamberg,Sozialstiftung Bamberg,Kreisfreie Stadt Bamberg,Oberfranken,Vertrags-KH,-,oeffentlich,0,20,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47370,Medical Park Bad Rodach,Bad Rodach,Medical Park Bad Rodach GmbH & Co. KG,Landkreis Coburg,Oberfranken,Vertrags-KH,-,privat,5,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 47302",,,
47570,Klinik am Park,Bad Steben,Klinik am Park Bad Steben GmbH,Landkreis Hof,Oberfranken,Vertrags-KH,-,privat,3,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 47504",,,
47770,Privatklinik für Psychiatrie und Psychotherapie Wirsberg,Wirsberg,Willi Pinkow,Landkreis Kulmbach,Oberfranken,Vertrags-KH,-,privat,50,0,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47870,Schön Klinik Bad Staffelstein,Bad Staffelstein,Schön Klinik Bad Staffelstein SE & Co. KG,Landkreis Lichtenfels,Oberfranken,Vertrags-KH,-,privat,51,0,CHI|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 47805",,,
47871,Bezirksklinikum Obermain,Ebensfeld,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),,Oberfranken,Vertrags-KH,-,oeffentlich,24,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 47802",,,
57570,Dr. Becker Kiliani-Klinik Bad Windsheim,Bad Windsheim,Dr. Becker Klinikgesellschaft SE & Co. KG,Landkreis Neustadt / Bad Windsheim,Mittelfranken,Vertrags-KH,-,privat,20,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 57505",,https://karriere.drbecker.jobs/,
67170,Vital-Klinik Alzenau,Alzenau,Vital-Klinik GmbH & Co.KG,Landkreis Aschaffenburg,Unterfranken,Vertrags-KH,-,privat,42,0,HUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
67273,Fachklinik Heiligenfeld,Bad Kissingen,Heiligenfeld Kliniken GmbH,Landkreis Bad Kissingen,Unterfranken,Vertrags-KH,-,privat,38,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 67208",,,
67274,Klinik Bavaria,Bad Kissingen,"Klinik Bavaria GmbH & Co. KG, Rehabilitationsklinik Bad Kissingen",,Unterfranken,Vertrags-KH,-,privat,30,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinik-bavaria.com,https://klinikbavaria-portal.rexx-systems.com/stellenangebote.html,rexx
67370,Psychosomatische Klinik Bad Neustadt a.d. Saale,Bad Neustadt a.d. Saale,RHÖN KLINIKUM AG,Landkreis Rhön-Grabfeld,Unterfranken,Vertrags-KH,-,privat,51,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 67307",,,
77473,m&i-Fachklinik Ichenhausen,Ichenhausen,m&i Klinikgesellschaft in Ichenhausen GmbH,Landkreis Günzburg,Schwaben,Vertrags-KH,-,privat,12,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 77404",,,
77672,Hochgrat-Klinik Wolfsried,Stiefenhofen,Hochgrat-Klinik Wolfsried - Dr. Reisach GmbH & Co. KG,Landkreis Lindau (Bodensee),Schwaben,Vertrags-KH,-,privat,78,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 77607",https://www.reisach-kliniken.de,https://www.reisach-kliniken.de/karriere/stellenangebote.html,
77673,"Panorama-Klinik für Psychosomatik, Psychotherapie und Naturheilverfahren",Scheidegg im Allgäu,Panorama Fachklinik GmbH,,Schwaben,Vertrags-KH,-,privat,81,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 77606",,,
77873,Heiligenfeld Klinik Bad Wörishofen,Bad Wörishofen,Heiligenfeld Kliniken GmbH,Landkreis Unterallgäu,Schwaben,Vertrags-KH,-,privat,68,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
78071,Adula-Klinik Oberstdorf,Oberstdorf,Adula-Klinik Oberstdorf - Dr. Reisach GmbH & Co. KG,Landkreis Oberallgäu,Schwaben,Vertrags-KH,-,privat,107,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP | zugleich Plan-KH KeZ 78008",http://www.dr-reisach-kliniken.de,https://www.reisach-kliniken.de/karriere/azubis-praktikanten-studenten.html,
26101,Klinikum Landshut,Landshut,Klinikum Landshut AdöR der Stadt Landshut,Kreisfreie Stadt Landshut,Niederbayern,nicht_mehr_im_plan,Schwerpunkt (II),oeffentlich,520,48,AUG|CHI|GUG|HNO|INN|MKG|NCH|NEU|NUK|STR|URO|HD,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",http://www.klinikum-landshut.de,https://www.la-regio-kliniken.de/stellenportal,typo3_jobs
26105,Krankenhaus Landshut-Achdorf,Landshut,"Landshuter KU für medizinische Versorgung, AöR - La.KUMed-",Kreisfreie Stadt Landshut,Niederbayern,nicht_mehr_im_plan,Grundversorgung (I),oeffentlich,342,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",,,
27773,AMEOS Klinikum Inntal,Simbach am Inn,AMEOS Klinikum Inntal GmbH,Landkreis Rottal-Inn,Niederbayern,nicht_mehr_im_plan,-,privat,60,0,PSO,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung) | zugleich Plan-KH KeZ 27706",,,
37102,St. Johannes-Klinik Auerbach,Auerbach/OPf.,"KU Krankenhäuser des Landkreises Amberg-Sulzbach, AöR",Landkreis Amberg-Sulzbach,Oberpfalz,nicht_mehr_im_plan,Grundversorgung (I),oeffentlich,30,0,INN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",,,
47902,Krankenhaus Selb,Selb,"Klinikum Fichtelgebirge, AöR",Landkreis Wunsiedel i. Fichtelgebirge,Oberfranken,nicht_mehr_im_plan,Schwerpunkt (II),oeffentlich,20,0,INN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",http://www.klinikum-fichtelgebirge.de,https://karriere.klinikum-fichtelgebirge.de/de/stellenangebote/,softgarden
56406,Cnopf'sche Kinderklinik Nürnberg,Nürnberg,DIAKONEO KdöR,Kreisfreie Stadt Nürnberg,Mittelfranken,nicht_mehr_im_plan,Fachkrankenhaus,freigemeinnuetzig,139,6,KCH|KIN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",,,
67402,Haßberg-Kliniken - Haus Ebern-,Ebern,"KU Haßberg-Kliniken, AöR",Landkreis Haßberge,Unterfranken,nicht_mehr_im_plan,Grundversorgung (I),oeffentlich,50,0,INN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",,,
67802,Krankenhaus Markt Werneck,Werneck,KU Krankenhaus Markt Werneck,Landkreis Schweinfurt,Unterfranken,nicht_mehr_im_plan,Grundversorgung (I),oeffentlich,40,0,CHI|GYN|INN,ok,"Krankenhausplan Bayern 2025 (50. Fortschreibung), StMGP | nicht in 2026 (51. Fortschreibung)",https://www.krankenhaus-werneck.de,,
RH1847,Rehaklinik FRISIA Munkert GmbH,Bad Tölz,Rehaklinik FRISIA Munkert GmbH,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,privat,127,,Sonstige Fachabteilung,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.frisia-toelz.de,,
RH1885,Sanatorium Sedlmayr GmbH,Bad Tölz,Sanatorium Sedlmayr GmbH,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,privat,28,,Keine Zuordnung zu spezifischem Fachgebiet,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",,,
RH1449,Fachklinik Gaißach Zentrum für chron. Erkrankungen Kinder-Jugendliche-Eltern,Gaißach,Deutsche Rentenversicherung Bayern Süd,Bad Tölz-Wolfratshausen,Oberbayern,Reha-Einrichtung,,oeffentlich,159,,Pädiatrie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.fachklinik-gaissach.de,,
RH2255,"Klinik Bad Reichenhall Zentrum für Rehabilitation, Pneumologie und Orthopädie",Bad Reichenhall,Deutsche Rentenversicherung Bayern Süd,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,269,,"Lungen- und Bronchialheilkunde, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinik-bad-reichenhall.de,,
RH2357,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,Bad Reichenhall,Rehaklinik Prinzregent Luitpold Bad Reichenhall GmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,115,,"Pneumologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.pl-klinik.de,,
RH1395,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,Bad Reichenhall,BG Klinik für Berufskrankheiten Bad Reichenhall gGmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,180,,"Innere Medizin, Allgemeine Psychiatrie, Dermatologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.bg-kliniken.de/bad-reichenhall,,
RH1638,Klinik Alpenland GmbH & Co. KG,Bad Reichenhall,Klinik Alpenland GmbH & Co. KG,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,134,,"Hämatologie und internistische Onkologie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinik-alpenland.de,,
RH2930,Reha-Zentrum Bayerisch Gmain Klinik Hochstaufen,Bayerisch Gmain,Deutsche Rentenversicherung Bund,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,oeffentlich,225,,"Kardiologie, Gastroenterologie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.reha-klinik-hochstaufen.de,,
RH2287,Klinik Schönsicht Rehabilitation für Kinder und Jugendliche Kind-Mutter-Heilbehandlung,Berchtesgaden,Klinik Schönsicht GmbH,Berchtesgadener Land,Oberbayern,Reha-Einrichtung,,privat,88,,"Pädiatrie, Kinder- und Jugendpsychiatrie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinikschoensicht.de,,
RH1200,"Klinik Hochried Zentrum für Kinder, Jugendliche und Familien",Murnau,Katholische Jugendfürsorge der Diözese Augsburg e.V.,Garmisch-Partenkirchen,Oberbayern,Reha-Einrichtung,,freigemeinnuetzig,180,,Pädiatrie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.klinikhochried.de,,
RH1051,Der Jägerwinkel Privatklinik GmbH,Bad Wiessee,Der Jägerwinkel Privatklinik GmbH,Miesbach,Oberbayern,Reha-Einrichtung,,privat,72,,"Innere Medizin, Kardiologie, Orthopädie, Psychosomatik/Psychotherapie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.jaegerwinkel.de,,
RH2705,Medical Park Bad Wiessee GmbH & Co. KG Privatklinik für Orthopädie,Bad Wiessee,Medical Park Bad Wiessee GmbH & Co. KG,Miesbach,Oberbayern,Reha-Einrichtung,,privat,84,,Orthopädie,ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kirschbaumprivat.medicalpark.de,,
RH2886,KIRINUS Alpenpark Klinik GmbH,Bad Wiessee,KIRINUS Alpenpark Klinik GmbH,Miesbach,Oberbayern,Reha-Einrichtung,,privat,102,,"Kardiologie, Gastroenterologie, Orthopädie",ok,"RHV 2024 (Verzeichnis der Vorsorge- oder Rehabilitationseinrichtungen, Statistische Aemter des Bundes und der Laender, Stand 31.12.2024)",https://www.kirinus.de/alpenpark-klinik,,
